rtimestamp,eventKey,lat,lng,localtime,gpsFixed,satellite,gsmRssi,speed,direction,locPrecision,ele,mileage,runtime,baseStation,gpio,adc,wall,powerVoltage,powerQuantity,timestamp,recDate
1538199707860,33,40.030191,116.40523,180929054145,A,3,21,1,261.0,3.0,72,64944,70650,460|0|1141|AEF5,0,0000|0000|0000|09CC|0000,0,4041,367,1538170905000,"2018-09-29 13:41:47"
1538199721061,35,40.03019,116.405241,180929054159,A,3,29,1,261.0,2.9,71,64944,70664,460|0|1141|AEF3,0,0000|0000|0000|09CC|0000,1,4041,367,1538170919000,"2018-09-29 13:42:01"
1538199740657,35,40.030293,116.40548,180929054219,A,6,28,0,260.0,1.2,90,64953,70684,460|0|1141|AEF3,0,0000|0000|0000|09CC|0000,1,4041,367,1538170939000,"2018-09-29 13:42:20"
1538199760540,35,40.030293,116.40548,180929054239,V,0,20,0,260.0,1.4,90,64953,70704,460|0|1141|AEF3,0,0000|0000|0000|09CB|0000,1,4039,367,1538170959000,"2018-09-29 13:42:40"
1538199780479,35,40.030293,116.40548,180929054259,V,0,22,0,260.0,1.4,90,64953,70724,460|0|1141|AEF3,0,0000|0000|0000|09CB|0000,1,4039,367,1538170979000,"2018-09-29 13:43:00"
1538199800416,35,40.030293,116.40548,180929054319,V,0,23,0,260.0,1.4,90,64953,70743,460|0|1141|AEF3,0,0000|0000|0000|09CB|0000,1,4039,367,1538170999000,"2018-09-29 13:43:20"
1538199820680,35,40.030293,116.40548,180929054339,V,0,19,0,260.0,1.4,90,64953,70763,460|0|1141|AEF3,0,0000|0000|0000|09CA|0000,1,4037,367,1538171019000,"2018-09-29 13:43:40"
1538199840840,35,40.030293,116.40548,180929054359,V,0,20,0,260.0,1.4,90,64953,70783,460|0|1141|AEF3,0,0000|0000|0000|09CB|0000,1,4039,367,1538171039000,"2018-09-29 13:44:00"
1538199860357,35,40.030293,116.40548,180929054419,V,0,20,0,260.0,1.4,90,64953,70803,460|0|1141|AEF3,0,0000|0000|0000|09CB|0000,1,4039,367,1538171059000,"2018-09-29 13:44:20"
1538199880240,35,40.030293,116.40548,180929054439,V,0,22,0,260.0,1.4,90,64953,70823,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171079000,"2018-09-29 13:44:40"
1538199901420,35,40.030293,116.40548,180929054459,V,0,18,0,260.0,1.4,90,64953,70843,460|0|1141|AEF3,0,0000|0000|0000|09CA|0000,1,4037,367,1538171099000,"2018-09-29 13:45:01"
1538199921497,35,40.030293,116.40548,180929054519,V,0,17,0,260.0,1.4,90,64953,70863,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171119000,"2018-09-29 13:45:21"
1538199940602,35,40.030293,116.40548,180929054538,V,0,17,0,260.0,1.4,90,64953,70882,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171138000,"2018-09-29 13:45:40"
1538199960059,35,40.030293,116.40548,180929054558,V,0,18,0,260.0,1.4,90,64953,70902,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171158000,"2018-09-29 13:46:00"
1538199980020,35,40.030293,116.40548,180929054618,V,0,19,0,260.0,1.4,90,64953,70922,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171178000,"2018-09-29 13:46:20"
1538200001098,35,40.030293,116.40548,180929054638,V,0,21,0,260.0,1.4,90,64953,70942,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171198000,"2018-09-29 13:46:41"
1538200021259,35,40.030293,116.40548,180929054658,V,0,23,0,260.0,1.4,90,64953,70962,460|0|1141|AEF3,0,0000|0000|0000|09C9|0000,1,4036,366,1538171218000,"2018-09-29 13:47:01"
1538200040400,35,40.030293,116.40548,180929054718,V,0,22,0,260.0,1.4,90,64953,70982,460|0|1141|AEF3,0,0000|0000|0000|09C8|0000,1,4034,366,1538171238000,"2018-09-29 13:47:20"
1538200059797,35,40.030293,116.40548,180929054738,V,0,21,0,260.0,1.4,90,64953,71002,460|0|1141|AEF3,0,0000|0000|0000|09C8|0000,1,4034,366,1538171258000,"2018-09-29 13:47:39"
1538200079839,35,40.030293,116.40548,180929054758,V,0,20,0,260.0,1.4,90,64953,71022,460|0|1141|AEF3,0,0000|0000|0000|09C8|0000,1,4034,366,1538171278000,"2018-09-29 13:47:59"
1538200099758,35,40.030293,116.40548,180929054818,V,0,21,0,260.0,1.4,90,64953,71042,460|0|1141|AEF3,0,0000|0000|0000|09C2|0000,1,4025,365,1538171298000,"2018-09-29 13:48:19"
1538200120999,35,40.030293,116.40548,180929054838,V,0,20,0,260.0,1.4,90,64953,71062,460|0|1141|AEF3,0,0000|0000|0000|09C8|0000,1,4034,366,1538171318000,"2018-09-29 13:48:40"
1538200140100,35,40.030293,116.40548,180929054858,V,0,18,0,260.0,1.4,90,64953,71082,460|0|1141|AEF3,0,0000|0000|0000|09C7|0000,1,4033,366,1538171338000,"2018-09-29 13:49:00"
1538191529380,35,40.030818,116.410361,180929112528,V,0,28,0,76.0,4.9,242,61088,62483,460|0|1141|AEF3,0,0000|0000|0000|0A3C|0BE7,1,4221,383,1538191528000,"2018-09-29 11:25:29"
1538191579319,35,40.030646,116.409031,180929112618,A,4,28,3,238.0,5.5,195,61209,62533,460|0|1141|AEF3,0,0000|0000|0000|0A3D|0BEA,1,4223,383,1538191578000,"2018-09-29 11:26:19"
1538191591199,33,40.030613,116.408893,180929112630,A,4,28,4,238.0,5.6,193,61220,62545,460|0|1141|AEF3,0,0000|0000|0000|0A3C|0BEE,0,4221,383,1538191590000,"2018-09-29 11:26:31"
1538191605240,33,40.030603,116.408898,180929112644,A,4,29,1,238.0,5.6,193,61232,62559,460|0|1141|AEF3,0,0000|0000|0000|0A3D|0BF1,0,4223,383,1538191604000,"2018-09-29 11:26:45"
1538191619157,35,40.030601,116.408893,180929112657,A,4,29,1,238.0,5.6,191,61232,62572,460|0|1141|AEF3,0,0000|0000|0000|0A29|0001,1,4191,381,1538191617000,"2018-09-29 11:26:59"
1538191639218,35,40.0307,116.408816,180929112717,A,3,22,0,238.0,9.3,202,61238,62592,460|0|1141|AEF3,0,0000|0000|0000|0A26|0000,1,4186,380,1538191637000,"2018-09-29 11:27:19"
1538191660317,35,40.030696,116.408831,180929112737,A,3,20,0,238.0,9.3,202,61238,62612,460|0|1141|AEF3,0,0000|0000|0000|0A24|0000,1,4183,380,1538191657000,"2018-09-29 11:27:40"
1538191671436,33,40.030503,116.407848,180929112749,A,3,21,0,255.0,9.3,146,61242,62624,460|0|1141|AEF3,0,0000|0000|0000|0A23|0000,0,4181,380,1538191669000,"2018-09-29 11:27:51"
1538191679099,35,40.030503,116.407848,180929112757,A,3,21,0,255.0,9.3,146,61242,62632,460|0|1141|AEF3,0,0000|0000|0000|0A23|0000,1,4181,380,1538191677000,"2018-09-29 11:27:59"
1538191699617,35,40.030445,116.407443,180929112817,A,3,20,0,257.0,9.3,118,61246,62652,460|0|1141|AEF3,0,0000|0000|0000|0A22|0000,1,4179,379,1538191697000,"2018-09-29 11:28:19"
1538191716238,33,40.03034,116.406786,180929112835,A,5,21,0,257.0,1.3,95,61252,62670,460|0|1141|AEF3,0,0000|0000|0000|0A21|0000,0,4178,379,1538191715000,"2018-09-29 11:28:36"
1538191719018,35,40.030341,116.406795,180929112837,A,4,21,0,257.0,5.6,95,61252,62672,460|0|1141|AEF3,0,0000|0000|0000|0A1F|0000,1,4174,379,1538191717000,"2018-09-29 11:28:39"
1538191738918,35,40.030348,116.406856,180929112857,A,4,21,0,257.0,5.6,96,61252,62692,460|0|1141|AEF3,0,0000|0000|0000|0A1D|0000,1,4171,379,1538191737000,"2018-09-29 11:28:58"
1538191760100,35,40.030401,116.406901,180929112917,A,4,21,2,160.0,5.6,124,61252,62712,460|0|1141|AEF3,0,0000|0000|0000|0A20|0000,1,4176,379,1538191757000,"2018-09-29 11:29:20"
1538191773359,33,40.030498,116.407316,180929112932,A,4,20,4,76.0,5.6,163,61263,62727,460|0|1141|AEF3,0,0000|0000|0000|0A20|0000,0,4176,379,1538191772000,"2018-09-29 11:29:33"
1538191779158,35,40.030525,116.407448,180929112937,A,4,20,4,76.0,5.6,175,61263,62732,460|0|1141|AEF3,0,0000|0000|0000|0A1F|0000,1,4174,379,1538191777000,"2018-09-29 11:29:39"
1538191781997,32,40.030543,116.407545,180929112939,A,4,21,5,76.0,5.6,182,61270,62734,460|0|1141|AEF3,0,0000|0000|0000|0A12|0001,0,4154,377,1538191779000,"2018-09-29 11:29:41"
1538191784296,33,40.030558,116.407598,180929112941,A,4,21,4,75.0,5.6,184,61273,62736,460|0|1141|AEF3,0,0000|0000|0000|0A1C|0000,0,4170,379,1538191781000,"2018-09-29 11:29:44"
1538191792276,33,40.030611,116.407885,180929112951,A,4,18,4,75.0,5.6,201,61286,62746,460|0|1141|AEF3,0,0000|0000|0000|0A1E|0000,0,4173,379,1538191791000,"2018-09-29 11:29:52"
1538191799358,35,40.03063,116.408003,180929112957,A,4,18,4,74.0,5.6,207,61292,62752,460|0|1141|AEF3,0,0000|0000|0000|0A1E|0000,1,4173,379,1538191797000,"2018-09-29 11:29:59"
1538191817296,33,40.03064,116.407706,180929113016,A,4,20,2,74.0,5.7,211,61315,62771,460|0|1141|AEF3,0,0000|0000|0000|0A1D|0000,0,4171,379,1538191816000,"2018-09-29 11:30:17"
1538191819798,35,40.030646,116.407723,180929113017,A,4,20,2,74.0,5.7,214,61315,62772,460|0|1141|AEF3,0,0000|0000|0000|0A16|0000,1,4160,378,1538191817000,"2018-09-29 11:30:19"
1538191838678,35,40.030646,116.407723,180929113037,A,4,20,2,74.0,5.7,214,61315,62792,460|0|1141|AEF3,0,0000|0000|0000|0A1E|0000,1,4173,379,1538191837000,"2018-09-29 11:30:38"
1538191844219,33,40.030616,116.40687,180929113043,A,4,20,0,74.0,5.7,214,61330,62798,460|0|1141|AEF3,0,0000|0000|0000|0A1D|0000,0,4171,379,1538191843000,"2018-09-29 11:30:44"
1538191859758,35,40.030611,116.406695,180929113057,A,5,22,0,74.0,2.0,211,61330,62812,460|0|1141|AEF3,0,0000|0000|0000|0A1D|0000,1,4171,379,1538191857000,"2018-09-29 11:30:59"
1538191879980,35,40.03063,116.406636,180929113117,A,5,21,0,74.0,1.4,214,61330,62832,460|0|1141|AEF3,0,0000|0000|0000|0A1D|0000,1,4171,379,1538191877000,"2018-09-29 11:31:19"
1538191901879,35,40.030661,116.40661,180929113137,A,5,20,0,74.0,1.4,226,61330,62852,460|0|1141|AEF3,0,0000|0000|0000|0A1C|0000,1,4170,379,1538191897000,"2018-09-29 11:31:41"
1538191918600,35,40.030676,116.406598,180929113157,A,5,18,0,74.0,1.4,231,61330,62872,460|0|1141|AEF3,0,0000|0000|0000|0A1C|0000,1,4170,379,1538191917000,"2018-09-29 11:31:58"
1538191938498,35,40.030681,116.40657,180929113217,A,4,20,0,74.0,2.5,226,61331,62892,460|0|1141|AEF3,0,0000|0000|0000|0A1C|0000,1,4170,379,1538191937000,"2018-09-29 11:32:18"
1538191959538,35,40.030611,116.406273,180929113237,A,5,18,1,74.0,2.4,177,61332,62912,460|0|1141|AEF3,0,0000|0000|0000|0A1B|0000,1,4168,378,1538191957000,"2018-09-29 11:32:39"
1538191977317,33,40.030723,116.405661,180929113256,A,5,20,6,274.0,2.0,182,61340,62931,460|0|1141|AEF3,0,0000|0000|0000|0A1B|0000,0,4168,378,1538191976000,"2018-09-29 11:32:57"
1538191979999,32,40.030723,116.405661,180929113256,A,6,20,6,274.0,1.3,183,61340,62931,460|0|1141|AEF3,0,0000|0000|0000|0A1B|0000,0,4168,378,1538191976000,"2018-09-29 11:32:59"
1538191983718,35,40.030721,116.4057,180929113257,A,6,20,6,273.0,1.3,184,61340,62932,460|0|1141|AEF3,0,0000|0000|0000|0A18|0000,1,4163,378,1538191977000,"2018-09-29 11:33:03"
1538191993260,33,40.030658,116.406153,180929113312,A,5,19,0,272.0,1.6,173,61367,62947,460|0|1141|AEF3,0,0000|0000|0000|0A1B|0001,0,4168,378,1538191992000,"2018-09-29 11:33:13"
1538191998460,35,40.03065,116.406131,180929113317,A,5,19,1,272.0,1.6,169,61367,62952,460|0|1141|AEF3,0,0000|0000|0000|0A1A|0000,1,4166,378,1538191997000,"2018-09-29 11:33:18"
1538192018321,35,40.030606,116.406378,180929113337,A,4,24,0,272.0,5.9,164,61372,62972,460|0|1141|AEF3,0,0000|0000|0000|0A1A|0000,1,4166,378,1538192017000,"2018-09-29 11:33:38"
1538192038300,35,40.03059,116.406516,180929113357,A,3,24,1,272.0,9.1,163,61372,62992,460|0|1141|AEF3,0,0000|0000|0000|0A1A|0000,1,4166,378,1538192037000,"2018-09-29 11:33:58"
1538192058256,35,40.030663,116.406405,180929113417,A,4,21,0,272.0,5.9,176,61375,63012,460|0|1141|AEF3,0,0000|0000|0000|0A1A|0000,1,4166,378,1538192057000,"2018-09-29 11:34:18"
1538192079461,35,40.030701,116.406518,180929113436,A,5,19,0,272.0,1.5,186,61375,63032,460|0|1141|AEF3,0,0000|0000|0000|0A19|0000,1,4165,378,1538192076000,"2018-09-29 11:34:39"
1538192098559,35,40.030701,116.406518,180929113456,A,5,19,0,272.0,1.5,186,61375,63051,460|0|1141|AEF3,0,0000|0000|0000|0A19|0000,1,4165,378,1538192096000,"2018-09-29 11:34:58"
1538192119938,35,40.030726,116.407173,180929113516,A,4,20,1,272.0,6.1,209,61375,63071,460|0|1141|AEF3,0,0000|0000|0000|0A18|0000,1,4163,378,1538192116000,"2018-09-29 11:35:19"
1538192133298,33,40.030755,116.407398,180929113532,A,4,20,0,272.0,6.1,219,61380,63087,460|0|1141|AEF3,0,0000|0000|0000|0A18|0000,0,4163,378,1538192132000,"2018-09-29 11:35:33"
1538192138097,35,40.03076,116.407446,180929113536,A,4,20,0,272.0,6.1,222,61380,63091,460|0|1141|AEF3,0,0000|0000|0000|0A17|0000,1,4162,378,1538192136000,"2018-09-29 11:35:38"
1538192158080,35,40.03077,116.407553,180929113556,A,5,20,0,272.0,6.2,227,61381,63111,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192156000,"2018-09-29 11:35:58"
1538192179238,35,40.030785,116.407616,180929113616,A,4,20,0,5.0,6.2,234,61383,63131,460|0|1141|AEF3,0,0000|0000|0000|0A18|0000,1,4163,378,1538192176000,"2018-09-29 11:36:19"
1538192198319,35,40.030781,116.40762,180929113636,A,4,22,0,5.0,6.3,232,61383,63151,460|0|1141|AEF3,0,0000|0000|0000|0A17|0000,1,4162,378,1538192196000,"2018-09-29 11:36:38"
1538192217916,35,40.030785,116.40755,180929113656,A,4,20,0,5.0,6.3,237,61384,63171,460|0|1141|AEF3,0,0000|0000|0000|0A17|0000,1,4162,378,1538192216000,"2018-09-29 11:36:57"
1538192237836,35,40.030781,116.407553,180929113716,A,4,20,0,5.0,6.3,237,61384,63191,460|0|1141|AEF3,0,0000|0000|0000|0A17|0000,1,4162,378,1538192236000,"2018-09-29 11:37:17"
1538192257759,35,40.030596,116.40692,180929113736,A,4,20,0,5.0,6.4,174,61385,63211,460|0|1141|AEF3,0,0000|0000|0000|0A16|0000,1,4160,378,1538192256000,"2018-09-29 11:37:37"
1538192279020,35,40.030543,116.40691,180929113756,A,4,20,0,5.0,6.5,152,61385,63231,460|0|1141|AEF3,0,0000|0000|0000|0A16|0000,1,4160,378,1538192276000,"2018-09-29 11:37:59"
1538192298057,35,40.030581,116.406468,180929113816,A,5,20,0,5.0,1.6,163,61385,63251,460|0|1141|AEF3,0,0000|0000|0000|0A16|0000,1,4160,378,1538192296000,"2018-09-29 11:38:18"
1538192317576,35,40.030596,116.40636,180929113836,A,4,20,0,5.0,2.2,160,61385,63271,460|0|1141|AEF3,0,0000|0000|0000|0A15|0000,1,4158,378,1538192316000,"2018-09-29 11:38:37"
1538192327219,33,40.030625,116.406021,180929113846,A,6,20,2,271.0,1.1,158,61390,63281,460|0|1141|AEF3,0,0000|0000|0000|0A15|0000,0,4158,378,1538192326000,"2018-09-29 11:38:47"
1538192337538,35,40.03057,116.406365,180929113856,A,5,22,6,103.0,1.5,147,61397,63291,460|0|1141|AEF3,0,0000|0000|0000|0A15|0000,1,4158,378,1538192336000,"2018-09-29 11:38:57"
1538192340676,33,40.030595,116.406318,180929113858,A,5,22,4,100.0,1.5,148,61400,63293,460|0|1141|AEF3,0,0000|0000|0000|0A12|0000,0,4154,377,1538192338000,"2018-09-29 11:39:00"
1538192357537,35,40.030601,116.406335,180929113916,V,0,21,0,97.0,4.1,160,61405,63311,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192356000,"2018-09-29 11:39:17"
1538192368078,33,40.03077,116.406068,180929113926,A,5,21,0,96.0,1.6,166,61434,63321,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,0,4157,377,1538192366000,"2018-09-29 11:39:28"
1538192377438,35,40.030721,116.40601,180929113936,A,5,22,0,96.0,1.6,168,61434,63331,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192376000,"2018-09-29 11:39:37"
1538192397858,35,40.03063,116.406191,180929113956,A,5,20,1,96.0,1.5,168,61434,63351,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192396000,"2018-09-29 11:39:57"
1538192417416,35,40.030578,116.406413,180929114016,A,5,21,0,96.0,1.5,162,61440,63371,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192416000,"2018-09-29 11:40:17"
1538192437336,35,40.030536,116.406528,180929114036,A,5,19,0,96.0,1.5,154,61440,63391,460|0|1141|AEF3,0,0000|0000|0000|0A14|0000,1,4157,377,1538192436000,"2018-09-29 11:40:37"
1538192457257,35,40.030556,116.40644,180929114056,A,5,22,0,96.0,1.6,161,61441,63411,460|0|1141|AEF3,0,0000|0000|0000|0A13|0000,1,4155,377,1538192456000,"2018-09-29 11:40:57"
1538192478477,35,40.030501,116.40645,180929114116,A,4,21,0,96.0,7.2,154,61441,63431,460|0|1141|AEF3,0,0000|0000|0000|0A12|0000,1,4154,377,1538192476000,"2018-09-29 11:41:18"
1538192497576,35,40.030493,116.406528,180929114136,A,5,19,0,96.0,1.5,151,61441,63451,460|0|1141|AEF3,0,0000|0000|0000|0A13|0000,1,4155,377,1538192496000,"2018-09-29 11:41:37"
1538192517118,35,40.030473,116.406541,180929114156,A,4,21,0,96.0,7.4,150,61441,63471,460|0|1141|AEF3,0,0000|0000|0000|0A12|0000,1,4154,377,1538192516000,"2018-09-29 11:41:57"
1538192537116,35,40.030428,116.40632,180929114216,A,5,21,0,96.0,2.0,145,61441,63491,460|0|1141|AEF3,0,0000|0000|0000|0A12|0000,1,4154,377,1538192536000,"2018-09-29 11:42:17"
1538192557060,35,40.03042,116.406313,180929114235,A,5,20,0,96.0,2.0,146,61441,63510,460|0|1141|AEF3,0,0000|0000|0000|0A12|0000,1,4154,377,1538192555000,"2018-09-29 11:42:37"
1538192578238,35,40.030413,116.406291,180929114255,A,4,21,0,96.0,7.7,147,61441,63530,460|0|1141|AEF3,0,0000|0000|0000|0A11|0000,1,4152,377,1538192575000,"2018-09-29 11:42:58"
1538192597337,35,40.030441,116.406261,180929114315,A,5,21,0,96.0,1.5,163,61441,63550,460|0|1141|AEF3,0,0000|0000|0000|0A11|0000,1,4152,377,1538192595000,"2018-09-29 11:43:17"
1538192617540,35,40.030458,116.406305,180929114335,A,4,20,0,96.0,8.0,169,61441,63570,460|0|1141|AEF3,0,0000|0000|0000|0A11|0000,1,4152,377,1538192615000,"2018-09-29 11:43:37"
1538192636938,35,40.030465,116.406385,180929114355,A,4,20,0,96.0,8.1,170,61441,63590,460|0|1141|AEF3,0,0000|0000|0000|0A11|0000,1,4152,377,1538192635000,"2018-09-29 11:43:56"
1538192656901,35,40.030466,116.406528,180929114415,A,4,22,0,96.0,8.2,165,61443,63610,460|0|1141|AEF3,0,0000|0000|0000|0A11|0000,1,4152,377,1538192655000,"2018-09-29 11:44:16"
1538192670298,33,40.030468,116.405956,180929114429,A,5,20,1,96.0,1.7,201,61445,63624,460|0|1141|AEF3,0,0000|0000|0000|0A10|0000,0,4150,377,1538192669000,"2018-09-29 11:44:30"
1538192678079,35,40.030476,116.405946,180929114435,A,4,20,0,96.0,8.4,207,61446,63630,460|0|1141|AEF3,0,0000|0000|0000|0A10|0000,1,4150,377,1538192675000,"2018-09-29 11:44:38"
1538192697058,35,40.0305,116.40605,180929114455,A,4,19,0,96.0,8.5,211,61446,63650,460|0|1141|AEF3,0,0000|0000|0000|0A10|0000,1,4150,377,1538192695000,"2018-09-29 11:44:57"
1538192717278,35,40.030508,116.406213,180929114515,A,4,21,0,96.0,8.7,203,61446,63670,460|0|1141|AEF3,0,0000|0000|0000|0A0F|0000,1,4149,377,1538192715000,"2018-09-29 11:45:17"
1538192736777,35,40.030495,116.406331,180929114535,A,4,22,0,96.0,8.9,193,61446,63690,460|0|1141|AEF3,0,0000|0000|0000|0A0F|0000,1,4149,377,1538192735000,"2018-09-29 11:45:36"
1538192756779,35,40.030476,116.4065,180929114555,A,4,21,0,96.0,9.0,176,61446,63710,460|0|1141|AEF3,0,0000|0000|0000|0A0F|0000,1,4149,377,1538192755000,"2018-09-29 11:45:56"
1538192776737,35,40.030461,116.406626,180929114615,A,4,21,0,96.0,9.2,163,61446,63730,460|0|1141|AEF3,0,0000|0000|0000|0A0F|0000,1,4149,377,1538192775000,"2018-09-29 11:46:16"
1538192796858,35,40.03046,116.406871,180929114635,A,4,21,0,96.0,9.4,140,61446,63750,460|0|1141|AEF3,0,0000|0000|0000|0A0E|0000,1,4147,377,1538192795000,"2018-09-29 11:46:36"
1538192817017,35,40.030436,116.407038,180929114655,A,4,20,0,96.0,9.6,118,61448,63770,460|0|1141|AEF3,0,0000|0000|0000|0A0E|0000,1,4147,377,1538192815000,"2018-09-29 11:46:57"
1538192836541,35,40.03043,116.407241,180929114715,A,4,21,1,96.0,9.9,100,61451,63790,460|0|1141|AEF3,0,0000|0000|0000|0A0E|0000,1,4147,377,1538192835000,"2018-09-29 11:47:16"
1538192856498,35,40.030418,116.406996,180929114735,A,3,21,0,96.0,4.8,135,61454,63810,460|0|1141|AEF3,0,0000|0000|0000|0A0E|0000,1,4147,377,1538192855000,"2018-09-29 11:47:36"
1538192876417,35,40.030418,116.406996,180929114755,A,3,20,0,96.0,4.8,135,61454,63830,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538192875000,"2018-09-29 11:47:56"
1538192897680,35,40.030418,116.406996,180929114815,A,3,19,0,96.0,4.8,135,61454,63850,460|0|1141|AEF3,0,0000|0000|0000|0A0E|0000,1,4147,377,1538192895000,"2018-09-29 11:48:17"
1538192902217,33,40.030471,116.407251,180929114821,A,3,19,2,96.0,4.8,128,61455,63856,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0001,0,4144,376,1538192901000,"2018-09-29 11:48:22"
1538192916779,35,40.03046,116.407245,180929114835,A,3,21,1,96.0,4.8,126,61457,63870,460|0|1141|AEF3,0,0000|0000|0000|0A0D|0000,1,4145,376,1538192915000,"2018-09-29 11:48:36"
1538192936176,35,40.03046,116.407245,180929114855,A,3,22,1,96.0,4.8,126,61457,63890,460|0|1141|AEF3,0,0000|0000|0000|0A0D|0000,1,4145,376,1538192935000,"2018-09-29 11:48:56"
1538192940298,33,40.03037,116.407083,180929114859,A,3,20,0,96.0,4.9,124,61466,63894,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,0,4144,376,1538192939000,"2018-09-29 11:49:00"
1538192956119,35,40.030366,116.40709,180929114915,A,3,20,0,96.0,4.9,124,61466,63910,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538192955000,"2018-09-29 11:49:16"
1538192977277,35,40.030311,116.406933,180929114935,A,3,19,0,96.0,4.9,125,61467,63930,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538192975000,"2018-09-29 11:49:37"
1538192997438,35,40.030346,116.40701,180929114955,A,4,20,0,96.0,3.1,126,61468,63950,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538192995000,"2018-09-29 11:49:57"
1538193016478,35,40.030373,116.407063,180929115014,A,3,20,0,96.0,4.9,126,61470,63969,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538193014000,"2018-09-29 11:50:16"
1538193035955,35,40.030326,116.407018,180929115034,A,3,20,0,96.0,5.0,128,61474,63988,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538193034000,"2018-09-29 11:50:35"
1538193055960,35,40.030465,116.407381,180929115054,A,4,22,6,53.0,3.0,128,61474,64008,460|0|1141|AEF3,0,0000|0000|0000|0A0C|0000,1,4144,376,1538193054000,"2018-09-29 11:50:55"
1538193059055,33,40.030461,116.407378,180929115056,A,3,22,5,52.0,5.0,127,61477,64010,460|0|1141|AEF3,0,0000|0000|0000|0A03|0000,0,4129,375,1538193056000,"2018-09-29 11:50:59"
1538193062537,33,40.030446,116.407363,180929115058,A,3,21,3,52.0,5.0,127,61512,64012,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,0,4141,376,1538193058000,"2018-09-29 11:51:02"
1538193075938,35,40.03039,116.407283,180929115114,A,3,21,0,52.0,5.0,127,61521,64028,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,1,4141,376,1538193074000,"2018-09-29 11:51:15"
1538193087220,33,40.030433,116.407345,180929115126,A,3,20,2,52.0,5.0,127,61523,64040,460|0|1141|AEF3,0,0000|0000|0000|0A0B|0000,0,4142,376,1538193086000,"2018-09-29 11:51:27"
1538193095879,35,40.030436,116.407345,180929115134,A,3,20,2,52.0,5.0,127,61524,64048,460|0|1141|AEF3,0,0000|0000|0000|0A0B|0000,1,4142,376,1538193094000,"2018-09-29 11:51:35"
1538193110278,33,40.030285,116.407256,180929115149,A,3,22,0,52.0,5.0,125,61536,64063,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,0,4141,376,1538193109000,"2018-09-29 11:51:50"
1538193115798,35,40.030291,116.407258,180929115154,A,4,22,0,52.0,14.9,126,61536,64068,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,1,4141,376,1538193114000,"2018-09-29 11:51:55"
1538193135797,35,40.03027,116.407246,180929115214,A,3,19,0,52.0,5.1,126,61536,64088,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,1,4141,376,1538193134000,"2018-09-29 11:52:15"
1538193155758,35,40.030268,116.407236,180929115234,A,4,20,0,52.0,15.9,126,61536,64108,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0000,1,4141,376,1538193154000,"2018-09-29 11:52:35"
1538193175696,35,40.030268,116.407236,180929115254,V,0,21,0,52.0,16.2,126,61536,64128,460|0|1141|AEF3,0,0000|0000|0000|0A0A|0001,1,4141,376,1538193174000,"2018-09-29 11:52:55"
1538193196875,35,40.030268,116.407236,180929115314,V,0,20,0,52.0,16.2,126,61536,64148,460|0|1141|AEF3,0,0000|0000|0000|0A09|0000,1,4139,376,1538193194000,"2018-09-29 11:53:16"
1538193215921,35,40.030268,116.407236,180929115334,V,0,22,0,52.0,16.2,126,61536,64168,460|0|1141|AEF3,0,0000|0000|0000|0A09|0000,1,4139,376,1538193214000,"2018-09-29 11:53:35"
1538193235660,35,40.030268,116.407236,180929115354,V,0,20,0,52.0,16.2,126,61536,64188,460|0|1141|AEF3,0,0000|0000|0000|0A08|0000,1,4137,376,1538193234000,"2018-09-29 11:53:55"
